date,title,txt
2020.07.20 17:18,"미래에셋대우, 조기상환형 ELS 등 7종 1000억원 규모 공모","<div class=""art_txt"">미래에셋대우는 조기상환형 ELS 등 모두 7종의 상품을 약 1000억원 규모로 오는 24일 오후 1시 30분까지 판매한다고 20일 밝혔다. <br/><br/>이번에 판매되는 '제29122회 KOSPI200-S&amp;P500-Eurostoxx50 ELS(고위험)'는 만기 3년 상품으로 조기상환 평가일에 모든 기초자산의 가격이 최초기준가대비 87.5%(6·12개월), 85%(18·24·30개월), 75%(36개월) 이상인 경우 연 7.50%(세전)의 수익을 제공한다. 조기상환이 되지 않더라도 모든 기초자산의 가격이 만기평가일까지 최초기준가격의 50%미만으로 하락한 적이 없는 경우 연 7.50%(세전)의 수익을 지급한다. <br/><br/>다만 기초자산 중 어느 하나라도 최초기준가격의 50% 미만으로 하락한 적이 있고 만기평가 시 모든 기초자산 중 어느 하나라도 75% 미만이면 만기상환 조건에 따라 원금 손실은 최대 100%까지 발생할 수 있다.<br/><br/>[한경우 기자 case10@mkinternet.com]<br/>[ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]
        
					<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
2020.07.20 17:15,"마스턴투자운용, 프리미어1호 리츠 상장 연기 결정","<div class=""art_txt"">
<div class=""img_center"" originh=""333"" originw=""500"" style=""width: 500px;"">
<img border=""0"" hspace=""0"" src=""https://file.mk.co.kr/meet/yonhap/2020/07/20/image_readtop_2020_742115_0_171611.jpg"" vspace=""0"" width=""500""/><br/>
</div><br/><br/>마스턴투자운용사는 오는 22~24일 예정했던 부동산투자회사(리츠) 마스턴프리미어1호의 공모 청약 일정을 연기하기로 결정했다고 20일 밝혔다.<br/><br/>이에 따라 이달 계획한 유가증권시장 입성도 연기됐다. <br/><div style=""text-align:center; border:0; width:100%; margin:0 auto;""><div id=""google_dfp_MC_2x1,fluid"" style=""float:inherit; padding: 20px 40px 9px 40px;""><script type=""text/javascript"">googletag.display(""google_dfp_MC_2x1,fluid"");</script></div></div><br/>마스턴운용사측은 ""최근 주식시장의 유동성이 특정 섹터에 집중되는 현상을 보이면서 일부 리츠 주가들이 내재가치를 충분히 반영하지 못하고 있다는 평가가 나와 청약 일정을 연기했다""고 설명했다. <br/><br/>마스턴프리미어1호 리츠는 프랑스 파리 뇌이쉬르센에 위치한 '크리스탈파크 오피스'를 기초자산으로 삼는 재간접형 리츠다.<br/><br/>지난주 투자자 간담회와 기관 수요조사를 마쳤으며 연평균 배당수익률 6%를 목표로 내세워 증권사들로부터 기대감을 높였다. <br/><br/>김종민 마스턴투자운용 해외부문대표는 ""상장 일정을 잠시 연기하더라도 투자자들에게 약속된 배당수익뿐 아니라 좋은 주가 흐름을 제공하는 것이 결국 잠재 투자자들의 이익에 부합하고 리츠 시장을 성장시키는 방법이라고 판단했다""고 설명했다. <div style=""padding:15px 15px 15px 0; text-align:left; float:left; margin-right:5px; margin-bottom:15px;""><div id=""google_dfp_MC_250x250""><script type=""text/javascript"">googletag.display(""google_dfp_MC_250x250""); </script></div></div><br/><br/>마스턴투자운용사는 대표 주관사인 삼성증권과 협의를 거쳐 향후 공모 일정 등을 확정해 연내 상장할 계획이라고 밝혔다. <br/><br/><span style=""font-size:13px; color:#999"">[연합뉴스]</span><br/><br/><span style=""font-size:13px; color:#999"">Copyrights ⓒ 연합뉴스. 무단 전재 및 재배포금지</span>
<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
2020.07.20 17:03,"미래에셋대우, 2분기 말 기준 최근 1년 IRP 수익률 1위 기록","<div class=""art_txt"">미래에셋대우는 올해 2분기 말 기준 발표된 퇴직연금 수익률 공시에서 자사 IRP의 최근 1년 수익률이 2.30%로 전체 퇴직연금 사업자 중 1위를, DC형 수익률이 2.84%로 전체 2위를 각각 차지했다고 20일 밝혔다. <br/><br/>특히 원리금비보장상품 수익률은 DC 3.67%, IRP 3.18%를 기록했다. DC와 IRP 원리금비보장상품 수익률이 모두 3%를 넘은 사업자는 총 43개 사업자 중 3개사 뿐이라고 미래에셋대우는 강조했다.<br/><br/>최근 예금 등 원리금보장형 상품 위주로 운용되는 DB와 달리 DC, IRP 고객은 수익률을 높이기 위한 투자상품에 높은 관심을 보이고 있다. 미래에셋대우는 이런 고객의 니즈에 부합할 수 있도록 다양한 실적배당형 상품을 제공하며 글로벌 우량자산으로의 분산투자 문화를 조성해왔다. <br/><div style=""text-align:center; border:0; width:100%; margin:0 auto;""><div id=""google_dfp_MC_2x1,fluid"" style=""float:inherit; padding: 20px 40px 9px 40px;""><script type=""text/javascript"">googletag.display(""google_dfp_MC_2x1,fluid"");</script></div></div><br/>또 WM 직원의 자산관리 역량을 높이기 위한 교육 프로그램을 운영하고 있으며 정기적으로 연금자산 운용 현황 점검과 자산 리밸런싱으로 수익률를 관리하는 중이다. 매분기 장기수익률이 부진한 펀드를 선정해 시장상황에 적합한 펀드로 리밸런싱을 진행하고, 현금성 자금이 많은 고객을 대상으로는 운용방법 등을 안내하는 것이다. 특히 대면 상담이 어려운 고객은 연금자산관리센터를 통해 비대면 컨설팅을 제공하여 만족도를 높이고 있다. <br/><br/>퇴직연금을 적극적으로 운용하고 싶지만 자산관리에 어려움을 느끼는 고객을 위해서는 퇴직연금랩과 TDF 등이 활용된다. 가입자가 직접 매매나 포트폴리오를 고민할 필요 없이 본사의 전문가들이 알아서 운용해 주는 상품이다. <div style=""padding:15px 15px 15px 0; text-align:left; float:left; margin-right:5px; margin-bottom:15px;""><div id=""google_dfp_MC_250x250""><script type=""text/javascript"">googletag.display(""google_dfp_MC_250x250""); </script></div></div><br/><br/>미래에셋대우 퇴직연금랩은 지난 2009년 2월에 최초로 설정돼 10년 넘게 운용 중이며, 현재 2만여 명의 DC, IRP 고객이 가입하고 있다. 또 투자자의 은퇴 시점을 설정해 생애 주기에 맞게 포트폴리오를 자동으로 조절해 주는 TDF도 최근 수익률이 상승하며 연금계좌 수익률을 높이는데 한 몫 했다. <br/><br/>김기영 미래에셋대우 연금솔루션본부장은 ""금리 0% 시대에는 투자상품에 대한 관심이 더욱 높아질 것으로 보이며, 실제로 당사 DC, IRP 계좌에서도 펀드뿐 아니라 ETF, 리츠와 같은 상품 비중이 높아지고 있다""면서 ""글로벌 네트워크를 바탕으로 한 자산배분 역량과 차별화된 연금상품은 미래에셋대우만의 경쟁력으로, 이를 활용한 분산투자와 지속적인 자산운용현황 점검 등을 통해 연금고객의 수익률 향상에 총력을 기울일 것""이라고 말했다.<br/><br/>[한경우 기자 case10@mkinternet.com]<br/>[ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]
        
					<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
2020.07.20 17:01,"신한금융투자, 슈퍼리자드 스텝다운형 ELS 공모","<div class=""art_txt"">신한금융투자는 오는 22일까지 슈퍼리자드 스텝다운형 '주가연계증권(ELS) 19391호'를 공모한다고 20일 밝혔다.<br/><br/>ELS 19391호는 코스피200지수(KOSPI200), 일본닛케이225지수(NIKKEI225), 스탠더드앤푸어스500(S&amp;P500)을 기초자산으로 하고 특정조건 충족 시 세전 연5.5% 수익으로 상환된다. 3년 만기 원금비보장형 상품으로 발행 후 6개월마다 조기상환 기회가 주어지며 청약 마감일은 22일 오후1시다. 발행 후 6개월 마다 평가일에 각 기초자산의 종가가 모두 최초기준가격의 90%(6·12개월), 85%(18개월), 80%(24개월), 75%(30개월), 65%(36개월) 이상인 경우 상환된다.<br/><br/>다만 1차 조기상환평가일(6개월)에 각 기초자산의 종가 중 하나라도 90% 미만이고 발행일부터 어느 하나도 1차 조기상환평가일(6개월)까지 최초기준가격의 85% 미만으로 하락한 적이 없는 경우 연 3.3%의 수익으로 상환된다. <br/><div style=""text-align:center; border:0; width:100%; margin:0 auto;""><div id=""google_dfp_MC_2x1,fluid"" style=""float:inherit; padding: 20px 40px 9px 40px;""><script type=""text/javascript"">googletag.display(""google_dfp_MC_2x1,fluid"");</script></div></div><br/>또 2차 조기상환평가일(12개월)에 각 기초자산의 종가 중 하나라도 90% 미만이고 발행일로부터 2차 조기상환평가일(12개월)까지 어느 하나도 최초기준가격의 75% 미만으로 하락한 적이 없으면 연6.6%의 수익으로 상환된다.<br/><br/>자세한 사항은 신한금융투자 홈페이지와 모바일 앱 '알파'에서 확인할 수 있다. <br/><br/>[한경우 기자 case10@mkinternet.com]<br/>[ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]
        
					<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
2020.07.20 16:56,"[아이넷 AI 로봇 기자] 삼성바이오로직스(207940), H. Lundbeck A/S와 192.8억원 규모 계약 체결","<div class=""art_txt"">삼성바이오로직스(207940)는  H. Lundbeck A/S와 192.8억원 규모의 계약을 체결했다고 20일 공시했다.<br/><br/>이번에 체결된 계약의 내용은 의약품 위탁생산계약이고, 그리고, 총 계약금액 192.8억원은 삼성바이오로직스의 최근 매출액인 7015.9억원 대비 2.75% 수준이라고 밝혔다.<br/><br/>한편, 오늘 삼성바이오로직스는  전일 대비 -0.54%(4000원) 내린  739000원에 거래를 마쳤다.<br/><div style=""text-align:center; border:0; width:100%; margin:0 auto;""><div id=""google_dfp_MC_2x1,fluid"" style=""float:inherit; padding: 20px 40px 9px 40px;""><script type=""text/javascript"">googletag.display(""google_dfp_MC_2x1,fluid"");</script></div></div><br/>[아이넷 AI 로봇 기자]<br/><br/>※ 이 기사는 매일경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 로봇 아이넷이 작성한 기사입니다.<br/><br/> [ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]
        
					<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
2020.07.20 16:53,"리츠 시장 침체에 마스턴프리미어1호 상장 철회…""연내 재추친""","<div class=""art_txt"">
<div class=""img_right"" originh=""238"" originw=""300"" style=""width: 300px;"">
<img border=""0"" hspace=""0"" src=""https://file.mk.co.kr/meet/neds/2020/07/image_readtop_2020_741960_15952316214286348.jpg"" vspace=""0"" width=""300""/><br/>
</div> 마스턴프리미어1호가 상장을 연기한다.<br/><br/>마스턴투자운용은 주간사인 삼성증권과 협의하에 오는 22일부터 24일까지 예정된 공모청약 일정을 연기하기로 결정했다고 20일 밝혔다. 마스턴프리미어1호는 프랑스 파리 인근 오피스 빌딩을 토대로 조성한 재간접 리츠(REITs·부동산투자회사) 상품이다.<br/><br/>마스턴프리미어1호는 지난주 투자자 간담회 및 기관수요조사를 진행한 바 있다. 기관투자가 수요예측 결과가 생각보다 저조하자 무리한 상장 추진에 부담을 느낀 것으로 보인다.<br/><div style=""text-align:center; border:0; width:100%; margin:0 auto;""><div id=""google_dfp_MC_2x1,fluid"" style=""float:inherit; padding: 20px 40px 9px 40px;""><script type=""text/javascript"">googletag.display(""google_dfp_MC_2x1,fluid"");</script></div></div><br/>김종민 마스터투자운용 해외부문대표는 ""최근 주식 시장의 유동성이 특정 섹터에 집중되는 현상을 보이면서 일부 리츠 주가들이 내재 가치를 충분히 반영하지 못하고 있다""며 ""리츠 투자자들와 약속한 배당수익 뿐 아니라 좋은 주가 상승을 제공할 수 있는 적기를 검토할 것""이라고 설명했다.<br/><br/>마스턴프리미어1호는 삼성증권과 논의 후 재공모 일정에 대해 결정할 예정이다.<br/><br/>[김규리 기자 wizkim61@mkinternet.com]<br/>[ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]
        
					<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
2020.07.20 16:50,"GC그룹, 북미 혈액제제 계열사 5520억원 가치로 스페인 그리폴스에 매각키로","<div class=""art_txt"">GC(녹십자홀딩스)는 세계 최대 혈액제제 기업인 스페인 그리폴스에 북미 혈액제제 계열사 GCBT(생산법인) 및 GCAM(혈액원 사업부문)의 지분 100%를 넘기로 하는 계약을 20일 맺었다고 밝혔다. <br/><br/>그리폴스는 GC의 북미 혈액제제 계열사들의 기업 가치를 4억6000만달러(약 5520억원)으로 책정했고, GC는 책정 금액에서 매각 계열사들의 부채를 제외한 만큼의 자금을 확보할 예정이다. GC가 복수의 해외 계열사를 한꺼번에 패키지로 매각하는 건 창사 이후 처음이다. <br/><br/>이번 '빅딜'은 신종 코로나바이러스 감염증(코로나19) 확산으로 인한 사업 여건 변화에 따른 불확실성을 조기에 해소하고 내실을 다지는 선제적 조치라고 회사 측은 설명했다. 캐나다 GCBT의 경우 설비 투자는 완료됐지만, 현지 바이오 생산공정 전문인력 부족으로 지난 지난 2018년부터 상업 가동을 위해 본사로부터 인력·기술 지원을 받아오고 있었다. 특히 코로나19로 하늘길까지 끊기면서 애초 내년 정도로 계획됐던 자립이 기약 없이 지연될 조짐을 보이자 GC는 재무건전성을 확보하는 방향으로 결단을 내렸다. 그리폴스가 적극적으로 인수 의향을 보이고 기업가치를 후하게 책정한 점도 GC의 과감한 결정에 힘을 보탰다. <br/><div style=""text-align:center; border:0; width:100%; margin:0 auto;""><div id=""google_dfp_MC_2x1,fluid"" style=""float:inherit; padding: 20px 40px 9px 40px;""><script type=""text/javascript"">googletag.display(""google_dfp_MC_2x1,fluid"");</script></div></div><br/>GC는 북미 혈액제제 관련 계열사들을 정리하면서 그동안 이원화돼 있던 북미 혈액제제 부문 구조를 GC녹십자로 집중해 사업을 더 빠르게 가속화할 수 있게 됐다고 회사 측은 설명했다. 매각하는 북미 자산과 별도로 선행적으로 2배 증설 완료한 GC녹십자 국내 혈액제제 생산시설(오창공장) 가동률을 높이겠다는 것이다. GC녹십자는 올 4분기께 면역글로불린 10% IVIG 미국 허가 신청을 앞두고 있다. 빠르면 내년 말 허가를 받아 내후년엔 이 제품 미국 매출이 본격화될 전망이다.<div style=""padding:15px 15px 15px 0; text-align:left; float:left; margin-right:5px; margin-bottom:15px;""><div id=""google_dfp_MC_250x250""><script type=""text/javascript"">googletag.display(""google_dfp_MC_250x250""); </script></div></div><br/><br/>회사 측은 중장기 전략과 재무적 관점을 복합적으로 고려한 결정이라고 설명했다. <br/><br/>이번 계약은 기업결합 등 제반 승인 절차를 걸쳐 올해 내로 마무리될 예정이다.<br/><br/>[한경우 기자 case10@mkinternet.com]<br/>[ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]
        
					<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
2020.07.20 16:49,"와이팜, 공모가 1만1000원 확정…21~22일 청약","<div class=""art_txt"">5G 이동통신 단말기용 전력증폭기 모듈 제조사 와이팜은 지난 16~17일 기관 투자자를 대상으로 진행한 수요 예측에서 공모가를 밴드 상단인 1만1000원으로 확정했다고 20일 밝혔다.<br/><br/>이번 수요 예측에는 총 898곳의 기관투자자가 참여해 407.01대 1의 경쟁률을 기록했다. 특히 수요예측 참여기관 898곳 중 93.9%에 달하는 843곳의 기관이 밴드 상위 75%부터 상단을 넘는 가격을 제시해 와이팜이 가진 기술력을 높게 평가했다. 총 공모 금액은 817억원으로 확정됐다. <br/><br/>2006년 12월 무선통신용 고효율 전력증폭기 제조 및 연구를 목적으로 설립된 와이팜은 무선통신 기기 송신단의 주요 부품인 RF 프론트엔드 모듈(RFFEM)의 개발 및 제조, 판매하고 있다. 2016년 이후 와이팜 전력증폭기 탑재 스마트폰이 지속적으로 늘며 작년 매출액 기준 최근 3년간 매출액 연평균 성장률은 84.5%를 기록했다. 작년 매출액 1254억원, 영업이익 120억원, 당기순이익 113억원으로 전년 대비 각각 94%, 144%, 249% 늘었다. <br/><div style=""text-align:center; border:0; width:100%; margin:0 auto;""><div id=""google_dfp_MC_2x1,fluid"" style=""float:inherit; padding: 20px 40px 9px 40px;""><script type=""text/javascript"">googletag.display(""google_dfp_MC_2x1,fluid"");</script></div></div><br/>와이팜은 코스닥 상장을 통해 대외 신뢰도 제고와 5G 시장에서 제품과 기술 경쟁력을 강화할 예정이다. 또 RF 프론트엔드 모듈 송신단 부품의 모든 분류 제품 라인업을 확보한 와이팜은 이번 공모 자금으로 시장점유율을 끌어올리기 위한 적용 제품군을 확장할 예정이다.<br/><br/>한편 와이팜은 오는 21~22일 청약을 거쳐, 31일 코스닥 시장에 상장할 예정이다. 상장 후 시가총액은 공모가 기준 4086억원이다.<br/><br/>[김경택 기자 kissmaycry@mkinternet.com]<br/>[ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]
        
					<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
2020.07.20 16:47,폭등→폭락→급등 '롤러코스터' 탄 중국 증시 3.1% 반등,"<div class=""art_txt"">
<div class=""img_center"" originh=""333"" originw=""500"" style=""width: 500px;"">
<img alt=""상하이증권거래소 시세 전광판 앞 지나는 행인"" border=""0"" hspace=""0"" src=""https://file.mk.co.kr/meet/yonhap/2020/07/20/image_readtop_2020_741937_0_164811.jpg"" vspace=""0"" width=""500""/><br/>
<figure><figcaption><img alt=""사진설명"" src=""//img.mk.co.kr/main/2015/mk_new/ic_arrow_top.gif""/>상하이증권거래소 시세 전광판 앞 지나는 행인  </figcaption></figure>
</div><br/><br/>폭등, 폭락, 다시 급등. 중국 증시가 롤러코스터를 타고 있다.<br/><br/>중국 주가는 이달 들어 경기 회복 기대감에 폭등했다가 기대보다 양호했던 2분기 경제성장률 발표 직후 통화 완화 약화 우려가 급부상하면서 급락 사태를 맞았다. <br/><div style=""text-align:center; border:0; width:100%; margin:0 auto;""><div id=""google_dfp_MC_2x1,fluid"" style=""float:inherit; padding: 20px 40px 9px 40px;""><script type=""text/javascript"">googletag.display(""google_dfp_MC_2x1,fluid"");</script></div></div><br/>하지만 중국 당국이 비이성적인 주가 폭등을 원하지 않을 뿐이지 꾸준한 주가 우상향을 바란다는 관측이 대두함에 따라 증시 투자 심리가 급속히 되살아나는 모습이다.<br/><br/>20일 금융투자업계에 따르면 이날 중국 증시의 벤치마크인 상하이종합지수는 3.11% 급등한 3,314.15로 마감하면서 3,300선을 회복했다.<br/><br/>상하이종합지수는 최근 폭발적인 단기 급등, 폭락, 회복 흐름을 보이는 중이다.<br/><br/>지난달 말부터 전형적인 강세장이 연출된 가운데 상하이종합지수는 지난 17일, 2년 반 만에 가장 높은 수준인 3,443.29까지 올라 시장이 돌파 여부에 주목하는 3,500선에 바짝 다가섰다.<br/><br/>그러나 중국의 2분기 경제성장률이 발표된 지난 16일 상하이종합지수는 돌연 4.50% 폭락하면서 투자 심리가 급랭했다.<br/><br/>2분기 경제성장률이 시장 전망치보다 훨씬 좋게 나온 것이 역설적으로도 문제가 됐다. 중국 당국이 통화 완화를 통한 경기 부양 강도를 급격히 끌어내릴 수 있다는 우려를 자극한 것이다.<br/><br/>중국 증시가 이날 다시 비교적 강한 반등에 성공함에 따라 약세장이 엄습한 것이 아니냐는 우려는 다소나마 완화될 것으로 보인다.<br/><br/>중국 정부가 규제 완화를 통해 장기적으로 증시 수급 구조를 개선할 것이라는 기대감이 이날 주가 상승을 견인했다.<br/><br/>금융당국은 지난 주말 보험사의 주식 투자 제한을 완화하는 정책을 발표했다. 이에 따라 보험사가 운용하는 대규모 장기 자금이 더 많이 유입될 수 있게 돼 증시에는 호재가 됐다.<br/><br/>최근 시장은 중국 정부 정책의 일거수일투족에 주목하면서 극도로 민감하게 반응하고 있다.<br/><br/>중국 관영지가 강세장의 도래를 대대적으로 띄우는 기사를 싣는 것이 방아쇠가 되어 증시가 폭등하고, 중국 당국이 자산 거품을 우려하면서 빚을 낸 투자를 제한하겠다고 나서자 돌연 투자 열기가 급랭하는 식이다.     <br/><br/>많은 시장 전문가들은 중국 정부가 2014∼2015년과 같은 비이성적인 증시 과열을 원하지는 않지만 점진적인 우상향을 희망하고 있다고 평가한다.<br/><br/>정쯔촨 중항(中航)증권 애널리스트는 로이터 통신에 ""코로나19로 초래된 국내의 경제적 어려움을 경감할 수 있다는 점에서 중국 당국은 증시 랠리가 필요하다""면서도 ""그러나 당국은 2015년까지 나타난 '광풍'과 같은 급등보다는 '느린 강세장'을 원한다""고 지적했다.<div style=""padding:15px 15px 15px 0; text-align:left; float:left; margin-right:5px; margin-bottom:15px;""><div id=""google_dfp_MC_250x250""><script type=""text/javascript"">googletag.display(""google_dfp_MC_250x250""); </script></div></div><br/><br/>공산당 기관지 인민일보 계열인 증권일보는 이날 머리기사에서 ""가치투자 등 이성적인 투자 환경을 굳건히 하는 것이 회사 발전, 투자자 이익, 시장 번영이라는 긍정적인 순환으로 이어질 것""이라며 ""자본시장의 내재적 가치를 부단히 키워야만 폭등과 폭락이 오가는 시대와 결별하고 지속 가능한 발전을 실현할 수 있다""고 강조했다.<br/><br/><span style=""font-size:13px; color:#999"">[연합뉴스]</span><br/><br/><span style=""font-size:13px; color:#999"">Copyrights ⓒ 연합뉴스. 무단 전재 및 재배포금지</span>
<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
2020.07.20 16:46,"모비릭스 등 4개사, 코스닥 상장예비심사 청구","<div class=""art_txt"">
<div class=""img_center"" originh=""394"" originw=""700"" style=""width: 700px;"">
<img alt=""한국거래소"" border=""0"" hspace=""0"" src=""https://file.mk.co.kr/meet/yonhap/2020/07/20/image_readtop_2020_741932_0_164712.jpg"" vspace=""0"" width=""700""/><br/>
<figure><figcaption><img alt=""사진설명"" src=""//img.mk.co.kr/main/2015/mk_new/ic_arrow_top.gif""/>한국거래소</figcaption></figure>
</div><br/><br/>한국거래소는 모비릭스, 엑스게이트, 패스트파이브, 포인트모바일 등 4개사의 코스닥 상장예비심사청구서를 접수했다고 20일 밝혔다.<br/><br/>모비릭스는 모바일 게임업체로 지난해 403억원의 매출액과 74억원의 영업이익을 거뒀다. 한국투자증권이 상장 주관사를 맡았다.<br/><div style=""text-align:center; border:0; width:100%; margin:0 auto;""><div id=""google_dfp_MC_2x1,fluid"" style=""float:inherit; padding: 20px 40px 9px 40px;""><script type=""text/javascript"">googletag.display(""google_dfp_MC_2x1,fluid"");</script></div></div><br/>엑스게이트는 네트워크 보안업체로 지난해 매출액이 192억원, 영업이익은 19억원이었다. IBK투자증권이 상장 주관사다.<br/><br/>패스트파이브는 공유오피스 업체로 지난해 426억원의 매출액과 50억원의 영업손실을 기록했다. NH투자증권[005940]이 상장 주관사다.<div style=""padding:15px 15px 15px 0; text-align:left; float:left; margin-right:5px; margin-bottom:15px;""><div id=""google_dfp_MC_250x250""><script type=""text/javascript"">googletag.display(""google_dfp_MC_250x250""); </script></div></div><br/><br/>포인트모바일은 산업용 모바일 기기를 제조하는 업체로 지난해 연결기준 매출액은 622억원, 영업이익은 90억원이었다. 상장 주관사는 하나금융투자다.<br/><br/><span style=""font-size:13px; color:#999"">[연합뉴스]</span><br/><br/><span style=""font-size:13px; color:#999"">Copyrights ⓒ 연합뉴스. 무단 전재 및 재배포금지</span>
<!--이미지 키우는 스크립트-->
<script>window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")</script>
<script src=""//www.mk.co.kr/news/js/zoom.js"" type=""text/javascript""></script>
</div>"
