act_id,cus_id,act_opn_ym
7b2c9cfbce9ec76e21e3edb9ed937969f0b2aaa12738c1b1f14b647ac310d5a6,f21f2b551bc7e564801c5c33962a973ae8fabad820dc574a7b03fb748bf8211d,201808
b16d348bdcf6d6bc907b1f5888042ca7a562ac151b6c8cb108a8cd151067d0a9,a7b96c0cf4180a5b7723486f9931e388c9c6df1c5779ae165e5137c25e3295b0,201808
b729b3acb95793ec66fadf4b49dbfa7c8f520b856e6665de4dd050035ce2c16d,3649d17a22c4209387ff47e0a7217cfc29a1c8342a4ff22f548532b5d69d06c7,201808
e637eae2236fe35395132a4b8204b2c859215d8e2762fbc648d9f841eff55da5,08ab655411fb339a8eb464b06ade39a1aefc78d1cf6636b51c849f6c2765351b,201808
d086fc9c20e4509be1e48e769c4fe4419fa66f884e472a4898b5a296b5385d16,8952970b863cff568dae40a0bf8bcecfc719faab33a569882249cc352d807af8,201808
637bd4f02782ebdfdfe181e96cf96f6f294a8b1e530a69d67bf706ad02aab456,4ef75431d3c72df4f69a79565f30c4220e696b8a1dfaba99e59c4457295da946,201808
2022848a32aeece536defa4e17afe39e39606f0def9effdee256c6d40ad11e9e,2347208c4b38e97f8234702a1e87a6f3a0ef5fc6ce0eb17a69730d386a7a8343,201808
d73cc1dffb12c898cdaef8c448900b4e2828dc92052d171fad6e818af3c28d06,92c798f3a9ee99180497371f8963c33247a25637bddc1668ce4cdf8fe8cb70a0,201808
682fefc475be781257a4606f1fc37c1b7059713f314675f86e1d60414e13cfec,e49e66761e867da09b1139d189b0b04c373ad072e630f87938ac89129a209fdf,201809
b05f4045faf062d609057545d694ff5bc8f1ff01087595b04c56fae5632e99b6,8646ddeeb8d44bf725ff24c2703abe827869870868ca9fbb733d729d0feaefd9,201809
279b2412637100a3414cfaca8c9b11c26b162abb835491e45357d7d6f5c03318,c8fdc4bdaa42b4aa8280fa9b3d38244b32a035861d06390895a3ddd120826863,201809
6d47ccc3a5e0d6b6e4f33562ec0fc18c8d31bf68dc7120e60e38f86497a5a19d,a42575a16f56a5e53650eef5f0f05de6fd175fc8ac721977cfca85c38be89f02,201809
a133d68480e1c3768fd6f46aa61ae4f7b670e9ccad5e0fd038b13818e20ee016,7534ab66f26ec8a5620d280391dcca1c9329a62b0c93a1b63e3a30eed2a1e554,201809
3f14d7f683fbd8d15eee6c39d65d84bc22b2cf5f12fe859db1ec8e42661cf3f3,4004fb47b4dd58e72cdbba2985141d4afad7563611b2ab59b4d5414507627ccc,201809
98fbb5a3b3fda51a9b8a49096036c3201455cbc0b101be0cde15198fc70a7d10,c024f61d7e8898b79085106302a6a778fe462b17a5c07d8bbab8c9f631b20360,201809
450b32b3d427d71a707b484ea207a2ca1a36d0058f503bee314f0542eba171d0,19135e046047d6eaa0c5eed4575ed31d3f32e4a87ac4c5039a2ce930a57c9b56,201809
19a56bc359220d750641c6b2bcd120cb5da1d7cbbd2a2c4fd6970ebc3eded78a,a2989a0e8fbf8678bb2dbd24a91558c0388bd79b08cb849ab1d14f279ea94124,201809
ccdfebbcd6baffec3557cf609e6f49fdb587bae2a0aa1c6ae5aacc7c8de808c9,2c2913f4bdbd287a7b12541bd31260f5fa36aa10e61e20d3ca3c086bbc57fc58,201809
e41950c25ce31d211508014283a067f6b3640931422cb3d65c7015395f12ccbd,c001a227340d2f04d5cce27fca47d97ad46674484dd94f9620ad8103bd3ba6a3,201809
b468462dac66bed80ce6f6bf47b77d8631a35f6ec6264386822d0c13f8b8017d,b388d6e79967aea9503b5f202cd4b82d932f992b3dfe1ffc0b31144f7fbaf032,201809
26fc166fbb29532eee7917bb5b8ebd2b301b62683200409e973b1c5a9fd1d153,b7818797aa3e6a93526736445ea70ab8ec4f1aa1d319afb0bc405bcffcd856d4,201809
ff9db3ad3565a28d2bc508414713540c9bd09ca987bda07cbfebb5f0e5b1c666,c5c2a68836e15ba88c2b90df43a70d067c60eb338f90b1cbdff99bc3d454e4ce,201809
841089200c8f827016d7da935874c95d79ab9c25ce8303a19ff8a205b521e428,4bfbe52abd0dd07c3c66a2e2903bf45658253192bb7372f9461f55595885052c,201809
7edfd5fc116316a9c473162b82b36f013b0e858bb4b0ef02f23973b0f6ddf6b5,7e8c8b0b4c64ac2e49b498962c54c923a51f00c2ea868667ee937ebe1c2f95b9,201809
7f0c09c532babdb68f93b331766d756bf816aa77cd5e569873065c66a85225b5,ed14fb53cc498dc225bf2aa2a48516caef9d4ff071b886cb421fcb3b33b040ca,201809
0e6ceae3baf102347dfe73f832b2bb4d35501aaa68c384a2985dc4aafe753fae,f6e12747fa5e97056b4989dbcc08b77d033fbe09e6157d63f43ee9c64a54518d,201809
49613190edd23c25d15b76c51c762300bab2bac171670918cd4e38b493c1ba78,7d8317e7cbd1ab353c113627212bead7d03692343bf5ad543729e17cbd829065,201809
99216831529d3a4d5c03dfea3735d8ec3c877acbe0921cce1c94c587a1963ce9,bc3caac9888cb641a02b4791c3ab6c08f266bb6ab743859c6bbdcf51316c28bb,201809
bebc70643ce1e7d612a088346506209ef46643ef9f00d3b5cd8a013c5b187e55,8b7eb3a2f75a9133995d912fb09fe2c6aaa47638ca63b99545550ce2e374a46e,201809
a9569c811e09491508665e57940df1c61f3120a03e1ccaefc6d43583835b6d1e,1ace44c2e7ba92e8a9f9a0e5482e90d3eea29f34775c8515d62a75094f54defc,201809
16694151ed66f404da8e4065004fff5a90187dc3b57f225e6b0d99db140cf988,b5fce79cbdb79f51780ad53f55fc15984bfbfbd730945f3dc284af75f992886f,201809
d2edee59327ba78b44d84e1cdf5b24bc5b030294529ca7ad54de2092ebc7eed7,ba8139099ef592d24974092ae00a0682ca05867a34a2cd86b6fe1a946ab1be88,201809
cba90977ed83dfdc2ecd12e0adfaed2760dff268afa4e6da610adc6b458bf336,3649d17a22c4209387ff47e0a7217cfc29a1c8342a4ff22f548532b5d69d06c7,201809
80e07e8c0ee0d42c5c1550637c30e16d3c069781ba5ccaeb6803ecb25929ef4b,9fd9b1c4dcbca4659f7700b6be98abc505df6d59dec6c33ff1112d7a6b83fc57,201809
ff477da583dfca34ac5063a47bf2bebcd7d8a247ee4f772732cc809ee482cf87,08b5cfbbc253e94d7f7e6206a725cf5839fbe34981bbe9666bb9bb3648ce6034,201809
4ef1b2478683959ae4fe5561201ba67b91a99640422c593fdede02da37f4f2a4,75d3cae59a35d54f11797aa7cf404a0da7fb3bf9e09b86da8aaf8c3f9025e7d9,201809
c2cb8a7f2286a735e07d901d3a39d22f2ca38409595ea6d44371cba9c43ba443,153d3d02f36d211c83aad40895b6daffd240a3f226b2d7ec5370f14a902d0964,201809
13e96c24623d9050e7cb4139ad591b19629e81f9d4593d5c013d1be8fb2ed0ba,3e3235018bf28a2b88e7d356f213b92c7fad180cb4630f58ac95f5c2be5a59db,201809
fbb3a753140341773e0618a9ee1a3e0fac51496ed8b1423c7cf2ec56cafb35fb,dc83e1b88d1277adcccbe03e2d622460456a35ba53b6030d3230c548369315c0,201809
0c38083e216e3b94d70453ad7a94d83e102b4239e6dd38527cc9c600a19f547c,e5db61af732d7bbde1269dc11dd18f382fee88ac6e24193f43f74ba7809d84a6,201809
4d22687737736d4eee1d488f36edca1a1ff8fc1e6ced7e4930bd14c5c58c812a,288b3a73ddd17c664a318ae8a8b32122edc368d805105bd5c3c339bb6f9d3fab,201809
4f2062a8dfcf72cd5d045956b7c5d000728d35f7b08e4b4b040c9ef8a13ca0d9,e38c57787f864a14d6df109c06500e47ccafa21a8e0badcb02375e2812cec950,201809
adf94bee908a76e952988d6451332a3dc42f8c353e8fc9a59c22308e6cf37d71,45a058d0b1caa6d622e7910cef8d0c7e88b3fe32f98d8f0f734ca3065b2d15e9,201809
0b3b02b912204a7ee49c1e8581b881142fd5b604371f38342df863795359e06e,b466d6401707043fd9ff0f2a45fbb9ac11e56712246582ac5681e9922b495565,201809
5b09aa06cd022f744364c61da1cc6114e71bbc9b515946aa55ff84d027e751ce,2582f8ba6a49867ee265a2382d9a07cd4bee71d9e95c7acfa4b5702ff5a84b38,201809
1cebf48ec7220e56d2f240565e734d510f8f2d11d85c4f18d5adb657ebda0a07,b3fa0f29886cbf6b9f95bdc741818e1837d0989e68cad28a58d27be12e126a18,201809
e14f0dd7dc9b194d510533694f6b4d5df1084fcb559e1740e275015840a6b298,90a858d29e9453bc1bfa0fa16b551df701cfa414424dff68f46ef07eb8789888,201809
0ace35cb8b139d7c932febd922f6053afc5e45c88f476ebf089a55549e91748b,aa92bca1887909a452cb37fdad84adc90fcf03d5d5816cfcfcdd15ad69128758,201809
44499104c4c48b3c89ee8c1417f953831ecddaa9ab96be90c320146d32286b8f,203e2d5a84e1bcd3edfc7eaa292da6dbd2b4027a25455d44fd73634a772ed9bc,201809
efd6da9e60ec4679e7ff824e19db7d1788ed677ab3eceb0bc8658ee22bc201ae,df30bb3bda61059ba2be0d794e7b908dbb9c1347073a04a3123ab2b9e60e9d51,201809
0efa5b966d8ffdc688907b2cc1df73ee467e5414d8b2880f97896d07f2574268,46ed9e77a876433fc4efc29f39cad6e0eb825a4216342e9d3b2890d6fb315115,201809
34bd7904cd61668077a2ee0fd5cc3f5716f4fd3e935cfcf84fd679ee5f3aa9de,c6d85c90e8606a695742ff7cc6ad6530ea79e19ce66a815948d480a6216d8834,201809
872889deb2f62e0d2a1567b09601108fcd34f87156543d20122ce1b9651c75d4,ca652b61d64030a962a39fd78a7dd8a10a3ba9f5d6e3b91bcb43cf8fb9d6b45e,201809
4b6b0c2c3e669ddc48f1383fe2d65863b8e2b03a1df7a3cb9dd1526aa5b2fe90,619d70b266d16aa7c01d381d1a4449d74885fcd2fa8b58f3dd9298dbd2715d68,201809
7439f1ed4c93d34a3f6f53a66291a2e88656f8fb195dcc35df50d93b22370fc9,51a758808ce4432c221cc47531d7f7cad14e8dbb177f3a12c431703d5ad0bd60,201809
73783578b3f8f21f84a94e300463887e94fe78e2b429c267d861de7add461790,97d80221cc278dac4d052c110ba9f9210e6896a4e2f96e5bea8b1119ea2db2e8,201809
f23088f1540485627a268ba3e7af09635c40a7558b7a994f6158fea9dcb88729,dd0239e9398d2dbd8d4abf4e5286e5aa52ff339fa99f2c6269a45ff8f33f8633,201809
d0fab640783766f1a675e1a1c454d51e7844dc1ce5f3140886f172230c3fca56,002a61cd2f6646b27c17ec429484dd8b1d19bb9967e5ab1fb5206945252ddb58,201809
0e31596fba27c0037d4865c2f8d5185657a0da6d53f827454bbbd64e6d77e2be,f256e8234532130c087b6ab0bdeb8e74d26e1bd78ba688491fd8c3b0d4193baa,201810
0e91dd373fb91692a7ece4d3499ef798720126446e749f45b8b8b34d7918ffa0,1d9fa3964dfbc038bb3d405cce0b33a74a1052d23ec59f56bc8e4dd6d5c3c338,201810
63cc9d9be46908fedcaee78676d49d4c5655f627656b63a4267bf92862eedba8,64f1176155edd61f872b6df1867e8db3929f2cb7e02412027a8f4da85b675308,201810
8c2a3ad47660d8e7c85f407972ed8dc88a9c3af475e544c5788b5fa532093edb,39b0a0179df0419f1047e612944790467d53eb07def511ea711a70be652c152a,201810
8a7e39d89e474148856bfd5f8495e50c407c22143da6789ff247f496e4437417,9db6c15562ff05bf95bf86609a8d14b297d6f85ff521fc644cda26d55aac1b0d,201810
c425c3846ef4ac8ad382421ba28e13e8a3e1e5455afee8aff6ba66e3dc8985f4,bc62e6a1174c69056a6ce41b60c84c9d8d4760d5f9eeb97bf259cc444580c427,201810
297c9e7d59555da65485f4f06417b8dc7742ea6901983638ebda8a70913b442a,b6974d5cd30ac6af9a7e81da5af729c177f4590f76c293cf038b5566e3f3f600,201810
1cb2816bfcc2168527064e19ca3db597e79424fe50db974cb389df0137ecdaa3,c13865b4ad055d64c3b6a44b7f56de27ac21aa35a1178890da5069b6d27024c4,201810
a3d3ea4a9f7e23730fb4b235988eef80436e141ef65635f727826bb2d94d902d,bccd90f2271800b28690059ac446634e7b89ad2e6df95f38b3765c01e61a2b92,201810
c62a508c4e1f2aac67c58e87046d3f68bf6f2ec8f6cbd8b1305fc441dd5f84f2,bcb4203ad852059ad942e51459954a471cbd777fa9db1d706fe0da2f2e8fd2c7,201810
3ae51d59a2eb308409f8ae2240b918b20298d32fa064bae725fd40c99375ad83,d6528eb36b0e96320c4d8a23369065fcef80f1159faf5f59ad2d6b5cd5dcaa94,201810
6d1907019554179e34d66904e2a316c0805f5f3781b9cff4f69f929fca9ddfa5,4332c0cbe5686d8f9e734eba298f52646d042f64ad97d1ac1ca7d96bf6992942,201810
6947443bbeb0c3aa800444a9b123f7958eef34f618f0ffcc046af3149b0ef479,16d31bce24d87af4ca8835b520b1a41f5e3a50701b65d30ef9ce24c7d20bbb9c,201810
2a420e932606223b44d1ca117e7a08bc039939cfd97854fec23a1d242744c7d4,8cf10a99ca039c3bf554cae06542ac800092dde5a096a6f9efabafd5217c8089,201810
705d8cb3dbdd10f4eff06691c35e5a71d9cd8eda87ea16739dc63261374e8e0f,701a74406938a61a5575e297f7731caa758c42f8caf85f967b82a3cd7b7fa1f1,201810
5e20c12735fc636c9d6a8df6a8208f298ae1112157ef77e0ec6a969a4662fd17,8f9e9bbfb3e80e65827d90feec4fb2f338357b909c651e6a3ad99c951f78e904,201810
848036e34bc7d0babb9b98d45d5c9e5ce3ced1f3e005b953b71efca861358aa8,598087e11c037924534aa872648834dba3452e3db86d3a26715fd9b3b5daa431,201810
f1a34fbd5049f9959afa74c7915dd34bcb6fe825f7a45033439b43c9ac93e260,c86ed8e905b0e7195a9984784cf84c42816676b11cb4336916253076c5d350e2,201810
3288f484f924f6664c580e968b2676e5b1759d09e7ee701766fa6c88fcb1c408,ca5ea84a3c3c1ca1c66821b9acdf26d231827aea3faf053ce1a2464e7b0eedd6,201810
e7358c1325895314fda010fa672c28e34afb19e1741c5f00031481c41fca63e3,47893602649c22b2ce8daf85610f2710e6c056825c7de103e1cafde5239b1fce,201810
cc1ae4e3077180797258fb4da40f02673aef064e3501d16d34b9636ea7873363,4198bfa29d00e29b713b956f9030a76358300ce439f9a03739f94370ea34ee18,201810
75eb60cd3f7835378d1f73e99b9841ae33636f6b7625aa10d8647f92c15ba8e1,13f2b57e597d0b4de8728e108545f13728107c680d7ffd37fb731b1553170fcd,201810
56fcaf3119698fdd6fc51284322232caf990f3bd3117a3493f1a8021751608ac,aabe06d6e41b61fd0328011452ec357a77005c17b4dea041e06bf3c639a445d6,201810
0226f47e84490200221c5ea54a7e0453198fbdbcfa3d1cef7c2a69e10fbfc8b6,22e7b70905732d5da39da7fa5eb9851f3c1a56dad4cc70e5416a40db292e2ad9,201810
3d1865fd9f3ad7d91eb2bb87f6446b5972c3ccd2896896a84ef21b9cc551e207,6419ec5000db5d06df92038ebe2679e7c365c408fa0d3fdc68ead26d91720794,201810
00e7689a23bad1948b4b74abcd5ca3d2135157726229dc2c4b2b7700fa281c21,6224546457b46d479536879c2e358f68a40e673e28d2234ea13c753bcd4f17fa,201810
e83930e189e010367b1e45bd264f01f2ebf48ee803d43cdd26d99c91a455add7,2c41a62d7bab059e60c32da2eaadb0d4ffd14a71ab8b6cc4f1635d2f09bd395f,201810
a334d667085c2b8d80e5f98509deea0359e95351d35cc976dcdfdd02751ea6ca,49e271cdddc90f4fbc948491b0f501108e5ea751d82f1d437ddcb47cd1977a9b,201810
59d8d47d8a3821084edde35947f78520f6ae0b4d829df17dfb1550416bcdcfaf,13209aa91e8457cd6f083b536b33fc84b8079d9efa84405fbe9d2d19969300c7,201810
56f65d58c5a4ad2ec345ec5794d7bbe6c638afb24c1048b89195d24f7cbf5fdc,cdd28950c834fcd810fc4e3300270ae2015673bb8798a8204df48b54da3199cc,201810
9c8845ec1d88a22e46d99500a2b074ec2e606a98f5b60fc0aa05eb184fec8a34,0d4979cfd32edbf41b6452904d0803e6f5d60c1f20533d593dca30252dc53dda,201810
07d441ed7f470c3a8b1e1ac249e7e3832d559d52117bde04b8cc85665493010b,96f9348cdb4a8d252db22e6dab2e2d3349173512249e817b0d6491aed807b56f,201810
8c08b8ef3fe9d019d49d197b0f7ef8f890f9f46a0634961277940dea36c53fc6,b5c2d333ebe271bb63ce72ddc63267317923cb81387e4d207b76b7c9f0ac9b70,201810
7c51f3ef52bb561c112715fa1372e8b5b78a33d34037c3f5b96d092e751374d5,dbd0ec5ed470b79e7a7f57e33a95cae2fa4aba5e5dc2124ea4b8a53376ea6738,201810
68d4a6bd3dab25190354d7da040ef6d9c13647641b86ccf3c7778b498f648af4,721936f2b8dc72c4becf6a38c87a4ac2fc0da09ebaf3438c51a26a766c3eaab9,201810
991d7bfa7e3de6b0cfb09ec7d44c4f97dee23d6bd9e5c6ed67bb7d52f29acfbb,06adf5330afb71039e804067a332dad15fb61cd4d5b92fa16832933e7194d25b,201403
f7f5e836f4ded8a87e16807bd443efb8fe6a0c42c927ce16cfe7a99c94b39eaa,9cd47d04f40e56be0311cec57714645d61a0c72613bcdda8c10a8a7bef558aa0,201403
016614f7c381ce6a0c9e95deba370202edab74f9c26123f847f0cd4162574ad1,77c9a82b84e7decf84a0eb4f91196df4a4f1fffbea3a013a8b641a3d9da526fa,201403
36fb77f101958153d852299ada96014da3dff050dd8b8e1b297f9597bee5adca,6cffe57a2e29b647bb99c63a84cb06db76d358d5729e72a40670b6bcc191a8df,201403
434dc54dea61391cf77913ffbe82f5ac4ecf9674a9a733ec1a5fb723c06c91d9,94c59cf64e9a5be795b45a550a7f784bbf450bb7d25512da18f8a3dfe8991193,201505
e2395f408c34525ef1cbf51e459c76e719203dee86c343207155bdfbd05d29ca,171d397a7f7f7fa6e72be0ea3efe235302b247557a8438449e5bafb0fac95d97,201405
76d90b6fbf2690d165e3e50b8ec6e754550bc800c7b647b44c91eb5c987efde3,0b45c4bc1f392efe2adb18709618861ab1e180f38e3a62ac4fd19502ef8c3c5f,201404
2a31c3f77db28a8508eb5a64d889da65a618e0b3296fee6677e819c3c8463293,d47ca0d14b0d3d0099ea7585d5f5d5cecdab52dd3d04f18ab75e1cc1acb7a706,201404
34dcd7b5435de2e1255e792abdfc3bbfe433e2779bd1feb1d875b7f317374969,b5645e06db28caa7f38a7dcefc7e42f9324556d6bdc34a131901746ec02ad4a1,201506
40fea13ea305fbcf10cb4698611910df7bdb469105c13ccdc7aea14a8d375f24,73cf8e52a54176d2a4996e676be3ccbe1a7e18ce96df33f8e5ceaeca6d40926c,201404
df4e4310daf45ea33bfe6d8c5e72c3c47073e31a8e7acffbd7eeaa3ac8cd8af9,c835dbeba7fa14a95de0c7f549c910dd325c928406b7bbba3c8de43922af9eb4,201708
1e5ff9573f51d11ed135102a4febc17f19001f0d450cd4e6ec0837a37fc2c748,3480560f9d28812f4bc011ad845be6896e11f20551f99a7865f07d81769b10ec,201509
10d150b75a651a0bdb18f9c7b6182820b75448a2fafd9243f3cb62cb05c415f0,ca8765706ee8334f0e0b1b71c47e7f30d7eef05f73e4b584673d39c95bac106b,201603
5b19984f344c87afc63095707eae7105b192230cec5a7a382e9c6bb6339c6e64,a6b42f9a289cba822491110fb36ac2ac1e4f267c10dde80bb3c1b5ac6684de81,201406
04ced4ddabd8df2a3a7db1eb3bde53427100092dd99b06bded94f825fc984e73,5c698909252796a56118ddb12ed49dea5402cfd7c1960a5c97ecae772d4e5601,201603
2dc91d47bf0e4fb39bba6c9c335a7c000e7cccdbcc90d7bbb7aacb21e50d017d,29532518dc3de835aecdcef35745cfbef290707af7592a0f0dcbd2a2c14fe9e7,201511
ce102406ebd7ee46e4b004de24035fe3b0f46d78ca5ef0467384666c50f9f2ab,5a832ed98492bd935528ea60d23095121824d5844133d71a0fb7473840056b80,201406
1881a56885196893eda3434a1875087fa79a4091387576efba48e3b62323b3ac,9b4bc90864d653e1c1a1153623e6b8a0dcba00a2f36ab5c960ccccc87bcc5b26,201502
b7ba7db0f554a49e7d5092e7fb31dca7a7055c122ae5f2bf85cce957dfae01ad,c3064e8eccd2fc9d66632244146f0c1f592399b43a191bb51c47f0993f967822,201511
52c7111acb40dfa7e02ea1a1639d7870662605f8b7ebafa31066c9dfd4bcb0df,75a3eb0fb9308934b7e264f9ccf2f96dc61d5457235d891b7a9f1e54edfd334f,201407
7fd0bb7b4a6ade8837496441ed510966d964459b27336fdedbde81a0513a2c1f,3480560f9d28812f4bc011ad845be6896e11f20551f99a7865f07d81769b10ec,201409
b9d1f7c7ee78bb97f2e0c048792e6dde625f04dcef1c685068696461fab2b0a8,0645c0f71acd8d005fdb0214622127aee7248d6bcc45d4f2ad33bcc73829b8a7,201706
8082ae89820f35273d3a68025c7beeea15b323e180be4ca01d0f72d316d42077,d77274e0477dfb2f66eab06f7ddcb4fa4a7cab164b14bbbbda3a9b87e99a6631,201503
a1b1fa49a70916c34d53e41607f202fecdb3b6ce9500a7accb507ff215aee1f7,b2cb7a777711550e7efaa13628362312b3d5a276f47c4fceda6ac1f1039cbf73,201408
e7122ed00a9e1776ffead2d1bc5ba5d439a2f1fa16c79987ccbfdecd89db476d,f595722537a7aac0ba585bd79dbf95a8f3a1a8d251500ba82e3e360fc0f245e9,201408
3909a9c3162275780c14ace09060310139108ddf9963967ec3e375fa31ba1d8c,af887d5a0db31c53f761ea4ac34d33afa8572d892b2809ae5c97cdde78fe973e,201409
7651fd300b1315718d41a72d9091706f8c2ca25fe0345a2338eebda60533c507,d059553211a1cde4aaeed1496d0e67675ce6aade25d6fa8da2ec31955e03b317,201409
8e43c849dc2a67de69a0577128b96bf8f1121cc1e7d18455a53f6f273259a49b,05535b1a80ddbbf978aa2319c8ee8b9ace3599edd4fdcebdd8c6c6bfdde15006,201409
f485cabedb8f229c1edc3fc6890a78373ac9238df599351bbf4dd334479a146d,f482d7b3c6e49c23b359a32f50cf1256c21239960e0c6432455e86b5bfac3623,201410
e7a02254bbdb6eadb030200975ed61fcd4d8fc8737890a220e7cad305416bd42,26267db9aefc2505c6ebcfec28059033d3a981366d928c14381d494c713a139a,201410
7233b049b76166bb7b2d5d44ec84a45dde997709b775b1976095890e4e2a53ba,5dbfea5b7dc4a6bbf9b2c8510bfd6325768208f484749b27c2ae42d7aff8c2d5,201410
e3fb70316e08268731215ad6004c19569c500eedc423ed78eaf99cb3f32cc7b5,422ff54a9e98e99062b53cdfc4e294023f01e74de27016fe784f71dbe729cd53,201410
dd99b1c53e6b4c2d70fb88316b02349f1dce4cdaf4623f9fe7b530bbeefafa3e,5e43329a176a3dfa3b780efc0441a15c01107924a0e3b8511274c56a850822b5,201411
b7c5da1e0790e7c4528638697c58b2822c5267f1443f54c745048a7c4225dcfe,a6b42f9a289cba822491110fb36ac2ac1e4f267c10dde80bb3c1b5ac6684de81,201411
517034a5c1ef2daf82805cd7e556feb504012f315ee9d0b97a80f223068d932f,11e3e0a354087811f510ae050af2e38a2f6ea7e57da4198140a218fac19194b1,201411
0d50e92996eca5b592d092845168a33904d419298dc2f705c6fa0fa3d799e4a0,e00d7e46ddb9ac10582db8c9702209a7845e1b09ee85b7b06a603e6f27dd26ca,201412
55f5ea5f826c6024fcfbd3137b45596e18fb434f400f4b946096ff53601689d4,c0dbf8a05e702e1be00f65a06852979f1437a7b6c253fb96a0e243a6a7df1379,201603
df9a44861e5b707505f9f4deb6ead22584502753d2ef87e45599c2a557af4878,c0389783c0d281f82bce48ebe37db57457abdc9d67d79497609e55fcda7d1141,201501
aed389057275f7970f9b69e6bf755490173683e4bafd51248e9a604be3e6add4,a86aa135c1ccf0c3c43a211b6682e1c37bacc8db45c0cfb995a69c259c8e9f7e,201412
101dcd5815511b7ef6f01ad1c001d11ca6ad39088d1b1522d0df19a75d98d077,5834e268dcb1f30289a56743027a18986e05483365042b262ed2d570383b417f,201502
88ba126e7750fb4682ccce063ccdc4696599b4951111a80c4eb873d46feb59bb,2966c5102435871b38b9292da380103786937002bf9bce82d3fd4f9fe7845b24,201412
e8da0d260126d1b23448d8ff576bf2ac574a79c7fe36c10901c32f296055a1b4,ad0fed779312d05eef45e151945444d9de175690737f30c99d110edcbeef5e07,201505
e8c4fb8d733649f929b59354a2483b45f78cdd9338b3eb1393d20602b22a5a81,9e3b03f3d5dc6ce4e93610001ec62179139b561b6040cab51c8b90a87755a728,201501
0de914598c9a668c3597f72446c661a54ec48d9aa9b7c7333572efd26061c063,c6dfcacc138d235a4e21237e7abcb42082d5cb7146622a97076219203218ee1c,201501
e11166957a6ad5b5d5472c020431cf8289c4bbf149759a1e32f145a432b896bd,20460d09561fd02b137bd2c51022513d97f49ec29eb0f0f45204bd1b92d93d23,201502
424dbdf33d7ae0b756fe60e2fd99d2d9c61d1c0e75aa24f291a948de36146e33,5f973f3da6a6a58e9603b2e1c8b4b91c58de3de300c7300d770d89bbd71ffe4c,201707
788a6db31cfd6164755731d3e47898821a0819cd6113dd39ac83ea3a6db7fbdc,153d3d02f36d211c83aad40895b6daffd240a3f226b2d7ec5370f14a902d0964,201805
2da13391752bbde48c3fe44db5d35d515f76df677b6056277687186ea366d6b4,a9b40876912ad6ddb9e72e7ff115f9c19fb3e70dbfd8b67955b1ff1ec0786022,201502
5078af670857cf461b03e83c7d3ca3e5331740180ee2bf92e7d2fb775c55690c,82f4032cf08d89d5300b597f9821f7bb7a2435051b8e26ec868cc2ee155e075b,201503
2c77702287c2cb977a8bfdbb6ac8662348d8482436234669ea19028234e64c96,7d59c0e95c5b8432fd1164ff5d1c2d6364d8f991b9a54a4d0950697607eb3ac9,201503
24920fafcd94c86c3bd72f6e507daa2472d786fa7303c958c157ff5d98f4d497,290f5d2b7dc176c1bcf08cf9350df8b05e9fd54675ce3917786140f6af09a859,201503
4c6daa83913e81e25e90ebbcfe09f92f93116b5841b261e573ad03bef3cf262d,c1a58f4384676ccd70099ea442ab2edd29925696a7b8972060de0a91891d8c40,201503
91ad2a93f42e767d095e6a68825eb0ab024acf169f650dd20bf5918ee490b224,8973669e92b78df34ed960dfbebaffae1ec47e6e489a8e310901e681bc032260,201503
ce43e78ba6428e5ce4245f9c8c1b77f91db883ba2cf6a6dd646c4d28c10b6e8a,cd94ab726c75efe838ac8e55f81432bbbc4e25c47a887619687d480f8597ee46,201503
bded53fdf9dfc81ac59d9b6928fe1e1f153ad6bd61fe0948a8730b9748276952,2fc1beb15e11a04619b597eed602cd2bbdff6be0ce971e7573f6228caf184283,201503
0f2d1702a155b7a5fde0d9b781f90901fdd913ff1a95fa606ff21d05af66e0af,2fc1beb15e11a04619b597eed602cd2bbdff6be0ce971e7573f6228caf184283,201503
e4b6e2a53e31747107cc470ffcf58de6899614329659d1fe1947e548c532018e,34244e19f44132d47069d678a823a6b00555f7f523ac9fa32b62bfeb732bf45f,201503
64d51fb631123296d0674b7bf50cd8042a7a12a7f03000361342a230f5e2a325,61d9071ea9bb9e28d5edd68ae2e79f9a641b5daadff6a3fb0f1299c6bcb882ba,201503
319c7303f9f824b813568ce9ad3ad434582a9044c641465e720894dc9d55b329,1b9ad1b78ca2bec64f013c82c66a08e61ef48dcd1ee5f132edbf3ba1eb8c57a4,201503
261ea6d393d9018f67404b98c27908dd83c4fde1ed2e976d7c8a7f981ba05c36,8fbdbe578d91cf5da779308f5532e670a019faf62b7d2430b8886d2f3121feb9,201503
515b2bb9a6e0375e417b854f28f4478faaf0777c56a90b35d54937942dc1f99c,607b5194a54ec30991a86a4dee5a6e2a85924244fde2e0047d4917db2e93452f,201504
0a1eaf50defd5b21b13338e218c5800d05a27af5b06ebf8967dbd7ff4c7336a5,3b7415b7129212d7edae786083138cc38d37206282c4703bc6117904830f3551,201504
b1e17fa8c2233162199744a4c2dc15033eee956e5bbdc5ac779cd25ec63e0037,bc125a817bf7b954d2c8751e5850366ae127979933327b51e2350ea00ff5ffdc,201504
4d5ba5e69510430d225af804b91648a22ac9924b0efebcd06929571337855b55,df54687317ce90de2f7374ffc7651d4f490d63d66e79a66213dfc1dba6776ba9,201504
